salinity,turbidity,ORP,PH,TDS,Pressure in,Pressure out,pump current,Human Counter,temperature,water level,Human Diff
282.636,33.6218,672.053,7.4651,282.636,2.52007,2.51917,0.0,15.0,74.2574,500.0,0.0
280.918,38.4812,669.521,7.4651,280.918,2.51085,2.5094,0.0,15.0,74.2574,500.0,0.0
282.708,33.4651,672.776,7.4651,282.708,2.52007,2.51863,0.0,15.0,74.2574,500.0,0.0
282.672,33.7786,674.042,7.4651,282.672,2.51989,2.51935,0.0,15.0,74.2574,500.0,0.0
282.708,33.9353,668.707,7.4651,282.708,2.51989,2.51899,0.0,15.0,74.2574,500.0,0.0
282.763,33.9353,672.505,7.4651,282.763,2.51971,2.51917,5.233e-05,15.0,74.2574,500.0,0.0
282.708,33.9353,670.425,7.4651,282.708,2.51067,2.50977,0.0,15.0,74.2574,500.0,0.0
282.636,33.9353,672.143,7.4651,282.636,2.51989,2.51917,0.0,15.0,74.2574,500.0,0.0
280.882,38.7947,674.585,7.4651,280.882,2.52062,2.51917,5.233e-05,15.0,74.2574,500.0,0.0
282.726,34.249,668.346,7.4651,282.726,2.52025,2.51899,0.0,15.0,74.2574,500.0,0.0
282.763,34.249,674.313,7.4651,282.763,2.52007,2.51881,0.0,15.0,74.2574,500.0,0.0
282.726,33.9353,671.33,7.4651,282.726,2.52044,2.51881,0.0,15.0,74.2574,500.0,0.0
280.809,38.6379,671.51,7.4651,280.809,2.51139,2.5094,0.0,15.0,74.2574,500.0,0.0
280.828,38.7947,671.782,7.4651,280.828,2.52044,2.51881,0.0,15.0,74.2574,500.0,0.0
280.773,38.4812,672.234,7.4651,280.773,2.51989,2.51881,0.0,15.0,74.2574,500.0,0.0
280.773,39.1082,669.25,7.4651,280.773,2.52044,2.51881,0.0,15.0,74.2574,500.0,0.0
280.809,39.1082,672.867,7.4651,280.809,2.52007,2.51935,0.0,15.0,74.2574,500.0,0.0
282.654,33.9353,670.425,7.4651,282.654,2.51989,2.51899,0.0,15.0,74.2574,500.0,0.0
280.882,38.3242,670.697,7.4651,280.864,2.51085,2.50958,0.0,15.0,74.2574,500.0,0.0
282.763,33.7786,674.766,7.4651,282.763,2.52025,2.51917,0.0,15.0,74.2574,500.0,0.0
282.708,33.7786,670.606,7.4651,282.708,2.51157,2.51049,0.0,15.0,74.2574,500.0,0.0
280.936,38.9514,673.5,7.4651,280.936,2.51989,2.51881,0.0,15.0,74.2574,500.0,0.0
282.745,34.0923,672.415,7.4651,282.745,2.51103,2.50958,0.0,15.0,74.2574,500.0,0.0
280.918,38.7947,671.872,7.4651,280.918,2.52025,2.51917,0.0,15.0,74.2574,500.0,0.0
280.755,38.0107,670.968,7.4651,280.755,2.51085,2.50977,0.0,15.0,74.2574,500.0,0.0
280.773,38.4812,671.782,7.4651,280.773,2.52044,2.51917,0.0,15.0,74.2574,500.0,0.0
280.809,38.4812,674.313,7.4651,280.809,2.51103,2.5094,0.00020931,15.0,74.2574,500.0,0.0
282.763,33.6218,672.776,7.4651,282.763,2.51085,2.50995,0.0,15.0,74.2574,500.0,0.0
280.846,38.7947,672.776,7.4651,280.846,2.51085,2.50977,0.0,15.0,74.2574,500.0,0.0
282.708,33.4651,670.968,7.4651,282.69,2.52007,2.51953,0.0,15.0,74.2574,500.0,0.0
280.846,38.4812,671.149,7.4651,280.846,2.51067,2.50977,0.0,15.0,74.2574,500.0,0.0
280.755,38.4812,671.691,7.4651,280.755,2.51103,2.51013,0.0,15.0,74.2574,500.0,0.0
282.672,33.4651,674.946,7.4651,282.672,2.51971,2.51899,0.0,15.0,74.2574,500.0,0.0
282.745,33.4651,673.861,7.4651,282.745,2.51971,2.51935,0.0,15.0,74.2574,500.0,0.0
282.636,33.7786,674.766,7.4651,282.636,2.51935,2.51881,0.0,15.0,74.2574,500.0,0.0
282.636,33.9353,671.691,7.4651,282.636,2.51103,2.50958,0.0,15.0,74.2574,500.0,0.0
282.654,33.9353,669.612,7.4651,282.654,2.51049,2.51013,0.0,15.0,74.2574,500.0,0.0
282.781,33.9353,670.425,7.4651,282.781,2.51989,2.51881,0.0,15.0,74.2574,500.0,0.0
282.708,33.9353,674.494,7.4651,282.708,2.51103,2.50977,0.0,15.0,74.2574,500.0,0.0
280.864,38.6379,669.973,7.4651,280.864,2.51103,2.50977,0.0,15.0,74.2574,500.0,0.0
282.618,33.4651,673.59,7.4651,282.618,2.52007,2.51899,0.0,15.0,74.2574,500.0,0.0
282.654,33.6218,670.606,7.4651,282.654,2.52025,2.51917,0.0,15.0,74.2574,500.0,0.0
280.882,38.9514,673.228,7.4651,280.882,2.52007,2.51935,0.0,15.0,74.2574,500.0,0.0
282.69,33.7786,674.223,7.4651,282.69,2.52007,2.51881,0.0,15.0,74.2574,500.0,0.0
282.69,34.249,669.883,7.4651,282.69,2.52025,2.51863,0.0,15.0,74.2574,500.0,0.0
282.672,34.249,670.245,7.4651,282.672,2.51103,2.50958,0.0,15.0,74.2574,500.0,0.0
282.6,33.9353,671.782,7.4651,282.6,2.51121,2.50922,0.0,15.0,74.2574,500.0,0.0
280.683,38.4812,670.245,7.4651,280.683,2.52007,2.51935,0.0,15.0,74.2574,500.0,0.0
282.618,33.6218,669.612,7.4651,282.618,2.51067,2.50995,0.0,15.0,74.2574,500.0,0.0
282.618,33.7786,669.159,7.4651,282.618,2.51989,2.51917,0.0,15.0,74.2574,500.0,0.0
280.864,39.1082,669.612,7.4651,280.864,2.51103,2.50958,0.0,15.0,74.2574,500.0,0.0
280.882,38.7947,668.707,7.4651,280.846,2.51067,2.50958,0.0,15.0,74.2574,500.0,0.0
282.6,33.6218,669.792,7.4651,282.6,2.5208,2.51863,0.0,15.0,74.2574,500.0,0.0
282.582,33.7786,671.51,7.4651,282.582,2.51049,2.50958,0.0,15.0,74.2574,500.0,0.0
282.726,33.7786,671.872,7.4651,282.726,2.51989,2.51917,5.233e-05,15.0,74.2574,500.0,0.0
281.117,37.5405,673.048,7.4651,281.117,2.51067,2.50958,0.0,15.0,74.2574,500.0,0.0
280.809,38.7947,669.883,7.4651,280.809,2.51989,2.51899,0.0,15.0,74.2574,500.0,0.0
280.755,38.9514,669.521,7.4651,280.719,2.51085,2.50995,0.0,15.0,74.2574,500.0,0.0
280.809,38.7947,668.888,7.4651,280.809,2.51085,2.50958,0.0,15.0,74.2574,500.0,0.0
280.809,38.4812,671.149,7.4651,280.809,2.51067,2.50977,0.0,15.0,74.2574,500.0,0.0
282.672,34.249,670.335,7.4651,282.672,2.51067,2.50995,0.0,15.0,74.2574,500.0,0.0
280.773,38.4812,670.064,7.4651,280.773,2.51121,2.50995,0.0,15.0,74.2574,500.0,0.0
280.755,38.6379,669.883,7.4651,280.737,2.51121,2.50958,0.0,15.0,74.2574,500.0,0.0
280.828,38.4812,670.968,7.4651,280.828,2.51067,2.50995,0.0,15.0,74.2574,500.0,0.0
280.936,38.3242,668.074,7.4651,280.936,2.51121,2.50977,5.233e-05,15.0,74.2574,500.0,0.0
281.207,37.5405,672.415,7.4651,281.207,2.51103,2.51013,0.0,15.0,74.2574,500.0,0.0
280.773,38.7947,670.516,7.4651,280.773,2.51085,2.50977,0.0,15.0,74.2574,500.0,0.0
282.672,33.7786,669.069,7.4651,282.618,2.52025,2.51917,0.0,15.0,74.2574,500.0,0.0
280.828,38.3242,673.5,7.4651,280.828,2.51121,2.50977,0.0,15.0,74.2574,500.0,0.0
280.737,38.4812,669.431,7.4651,280.737,2.52007,2.51881,0.0,15.0,74.2574,500.0,0.0
280.882,38.6379,670.064,7.4651,280.882,2.51067,2.51013,5.233e-05,15.0,74.2574,500.0,0.0
282.636,33.4651,672.595,7.4651,282.636,2.52007,2.51881,5.233e-05,15.0,74.2574,500.0,0.0
282.618,33.7786,669.431,7.4651,282.618,2.51989,2.51863,0.0,15.0,74.2574,500.0,0.0
280.809,38.6379,669.612,7.4651,280.809,2.51085,2.50958,0.0,15.0,74.2574,500.0,0.0
280.809,38.4812,672.234,7.4651,280.809,2.51067,2.50977,0.0,15.0,74.2574,500.0,0.0
282.672,33.7786,673.5,7.4651,282.672,2.51085,2.51013,0.0,15.0,74.2574,500.0,0.0
280.918,38.4812,670.516,7.4651,280.918,2.51103,2.51013,5.233e-05,15.0,74.2574,500.0,0.0
282.745,33.7786,671.601,7.4651,282.745,2.51989,2.51845,0.0,15.0,74.2574,500.0,0.0
280.791,38.4812,670.245,7.4651,280.791,2.51067,2.50995,0.0,15.0,74.2574,500.0,0.0
280.846,38.6379,673.681,7.4651,280.846,2.51067,2.50995,0.0,15.0,74.2574,500.0,0.0
282.582,33.6218,669.069,7.4651,282.582,2.51121,2.50977,0.0,15.0,74.2574,500.0,0.0
282.69,33.7786,671.239,7.4651,282.69,2.51103,2.50958,0.0,15.0,74.2574,500.0,0.0
282.708,33.6218,670.516,7.4651,282.708,2.52025,2.51917,0.0,15.0,74.2574,500.0,0.0
280.755,38.4812,671.149,7.4651,280.755,2.51103,2.51031,5.233e-05,15.0,74.2574,500.0,0.0
282.618,34.0923,671.963,7.4651,282.636,2.52025,2.51917,0.0,15.0,74.2574,500.0,0.0
282.69,33.7786,672.776,7.4651,282.69,2.52025,2.51881,0.0,15.0,74.2574,500.0,0.0
282.708,33.7786,671.872,7.4651,282.708,2.51989,2.51953,0.0,15.0,74.2574,500.0,0.0
282.69,34.4058,671.239,7.4651,282.69,2.52025,2.51935,0.0,15.0,74.2574,500.0,0.0
282.672,34.249,669.431,7.4651,282.672,2.51989,2.51863,0.0,15.0,74.2574,500.0,0.0
282.69,33.7786,668.888,7.4651,282.69,2.52025,2.51917,0.0,15.0,74.2574,500.0,0.0
282.636,33.4651,670.425,7.4651,282.636,2.51121,2.50958,0.0,15.0,74.2574,500.0,0.0
280.773,38.3242,671.239,7.4651,280.773,2.52007,2.51899,0.0,15.0,74.2574,500.0,0.0
282.708,33.6218,669.159,7.4651,282.708,2.51085,2.5094,0.0,15.0,74.2574,500.0,0.0
282.69,33.9353,672.324,7.4651,282.69,2.52007,2.51899,0.0,15.0,74.2574,500.0,0.0
282.672,33.6218,672.686,7.4651,282.672,2.52007,2.51863,0.0,15.0,74.2574,500.0,0.0
280.737,38.3242,676.212,7.4651,280.719,2.51121,2.50922,0.0,15.0,74.2574,500.0,0.0
282.564,33.7786,670.516,7.4651,282.564,2.51989,2.51917,0.0,15.0,74.2574,500.0,0.0
282.69,34.0923,668.979,7.4651,282.69,2.52025,2.51845,0.0,15.0,74.2574,500.0,0.0
280.809,39.2649,673.5,7.4651,280.809,2.51989,2.51917,0.0,15.0,74.2574,500.0,0.0
280.809,38.7947,673.5,7.4651,280.809,2.51989,2.51881,0.0,15.0,74.2574,500.0,0.0
282.636,33.4651,671.42,7.4651,282.636,2.52007,2.51881,0.0,15.0,74.2574,500.0,0.0
282.6,33.7786,668.979,7.4651,282.6,2.51085,2.50958,0.0,15.0,74.2574,500.0,0.0
280.791,38.4812,668.346,7.4651,280.791,2.52025,2.51917,0.0,15.0,74.2574,500.0,0.0
280.791,38.6379,672.234,7.4651,280.791,2.51085,2.5094,0.0,15.0,74.2574,500.0,0.0
282.654,33.7786,672.415,7.4651,282.654,2.51067,2.50958,0.0,15.0,74.2574,500.0,0.0
282.582,33.4651,669.792,7.4651,282.582,2.51085,2.5094,0.0,15.0,74.2574,500.0,0.0
280.755,38.0107,672.324,7.4651,280.755,2.51085,2.50977,0.0,15.0,74.2574,500.0,0.0
280.791,38.4812,668.798,7.4651,280.791,2.51103,2.5094,0.0,15.0,74.2574,500.0,0.0
282.636,33.6218,671.782,7.4651,282.636,2.51139,2.50958,0.0,15.0,74.2574,500.0,0.0
280.773,38.3242,670.877,7.4651,280.773,2.51049,2.50995,0.0,15.0,74.2574,500.0,0.0
280.882,38.7947,672.595,7.4651,280.882,2.51103,2.50995,0.0,15.0,74.2574,500.0,0.0
282.726,34.4058,669.612,7.4651,282.726,2.52025,2.51827,0.0,15.0,74.2574,500.0,0.0
280.864,38.9514,671.963,7.4651,280.864,2.5123,2.51085,0.0,15.0,74.2574,500.0,0.0
282.672,33.6218,671.33,7.4651,282.672,2.51049,2.50995,0.0,15.0,74.2574,500.0,0.0
280.791,38.6379,668.707,7.4651,280.791,2.52025,2.51863,0.0,15.0,74.2574,500.0,0.0
280.846,38.7947,668.255,7.4651,280.846,2.51085,2.50977,0.0,15.0,74.2574,500.0,0.0
280.773,38.4812,670.425,7.4651,280.773,2.51103,2.50977,0.0,15.0,74.2574,500.0,0.0
282.618,38.4812,669.34,7.4651,280.846,2.51121,2.50977,0.0,15.0,74.2574,500.0,0.0
280.864,38.9514,667.893,7.4651,280.864,2.51121,2.50995,0.0,15.0,74.2574,500.0,0.0
282.455,35.1895,669.792,7.4651,282.455,2.51067,2.50977,0.0,15.0,74.2574,500.0,0.0
280.882,38.3242,668.074,7.4651,280.882,2.51989,2.51881,0.0,15.0,74.2574,500.0,0.0
280.755,38.1675,671.149,7.4651,280.755,2.51085,2.51031,0.0,15.0,74.2574,500.0,0.0
282.708,34.249,671.601,7.4651,282.708,2.51121,2.50977,0.0,15.0,74.2574,500.0,0.0
282.654,33.4651,673.409,7.4651,282.654,2.51989,2.51899,0.0,15.0,74.2574,500.0,0.0
280.737,38.3242,666.447,7.4651,280.737,2.51103,2.50977,0.0,15.0,74.2574,500.0,0.0
280.882,38.7947,670.606,7.4651,280.882,2.51103,2.50995,0.0,15.0,74.2574,500.0,0.0
280.864,38.4812,670.787,7.4651,280.864,2.52007,2.51863,0.0,15.0,74.2574,500.0,0.0
282.69,33.4651,672.867,7.4651,282.69,2.52025,2.51863,0.0,15.0,74.2574,500.0,0.0
280.828,38.7947,672.776,7.4651,280.809,2.51103,2.50995,0.0,15.0,74.2574,500.0,0.0
282.654,33.4651,669.521,7.4651,282.654,2.51573,2.51628,0.0,15.0,74.2574,500.0,0.0
280.773,38.4812,671.782,7.4651,280.773,2.52007,2.51935,0.0,15.0,74.2574,500.0,0.0
282.582,33.6218,669.34,7.4651,282.582,2.52044,2.51899,0.0,15.0,74.2574,500.0,0.0
280.809,38.7947,672.686,7.4651,280.809,2.51085,2.50995,0.0,15.0,74.2574,500.0,0.0
282.726,33.6218,667.984,7.4651,282.708,2.52025,2.51899,0.0,15.0,74.2574,500.0,0.0
282.763,33.7786,669.973,7.4651,282.763,2.52025,2.51863,0.0,15.0,74.2574,500.0,0.0
282.708,34.0923,669.521,7.4651,282.708,2.52025,2.51863,0.0,15.0,74.2574,500.0,0.0
280.755,38.1675,668.346,7.4651,280.755,2.52007,2.51881,0.0,15.0,74.2574,500.0,0.0
282.6,33.6218,669.34,7.4651,282.6,2.51103,2.50958,0.0,15.0,74.2574,500.0,0.0
280.791,38.4812,669.973,7.4651,280.791,2.52025,2.51899,0.0,15.0,74.2574,500.0,0.0
282.781,33.7786,673.409,7.4651,282.781,2.52007,2.51881,0.0,15.0,74.2574,500.0,0.0
280.719,38.4812,668.707,7.4651,280.719,2.51989,2.51881,0.0,15.0,74.2574,500.0,0.0
282.726,33.4651,670.968,7.4651,282.726,2.51989,2.51881,0.0,15.0,74.2574,500.0,0.0
282.726,33.9353,672.234,7.4651,282.726,2.51049,2.51013,0.0,15.0,74.2574,500.0,0.0
280.9,38.4812,668.798,7.4651,280.9,2.51049,2.50995,0.0,15.0,74.2574,500.0,0.0
280.791,38.7947,670.787,7.4651,280.791,2.51067,2.51013,0.0,15.0,74.2574,500.0,0.0
280.846,38.4812,670.154,7.4651,280.846,2.51067,2.51031,0.0,15.0,74.2574,500.0,0.0
280.828,38.3242,670.335,7.4651,280.828,2.52062,2.51881,0.0,15.0,74.2574,500.0,0.0
282.69,34.0923,670.245,7.4651,282.69,2.52025,2.51881,0.0,15.0,74.2574,500.0,0.0
280.882,38.7947,666.175,7.4651,280.882,2.52025,2.51899,0.0,15.0,74.2574,500.0,0.0
280.882,38.3242,667.08,7.4651,280.882,2.51085,2.50977,0.0,15.0,74.2574,500.0,0.0
282.763,34.0923,667.984,7.4651,282.745,2.52062,2.51881,0.0,15.0,74.2574,500.0,0.0
282.781,33.6218,667.261,7.4651,282.781,2.51049,2.50977,0.0,15.0,74.2574,500.0,0.0
280.755,38.4812,670.245,7.4651,280.755,2.52007,2.51863,0.0,15.0,74.2574,500.0,0.0
280.864,38.4812,669.702,7.4651,280.864,2.51121,2.50977,0.0,15.0,74.2574,500.0,0.0
280.809,38.4812,668.979,7.4651,280.809,2.51121,2.50977,0.0,15.0,74.2574,500.0,0.0
280.828,38.3242,668.165,7.4651,280.828,2.51049,2.50977,0.0,15.0,74.2574,500.0,0.0
280.791,38.4812,667.17,7.4651,280.791,2.51103,2.50958,0.0,15.0,74.2574,500.0,0.0
282.763,34.249,671.872,7.4651,282.763,2.52025,2.51881,0.0,15.0,74.2574,500.0,0.0
280.809,38.6379,670.877,7.4651,280.809,2.51103,2.50977,0.0,15.0,74.2574,500.0,0.0
280.918,38.4812,673.319,7.4651,280.918,2.51085,2.5094,0.0,15.0,74.2574,500.0,0.0
282.654,33.6218,668.436,7.4651,282.654,2.51953,2.51899,0.0,15.0,74.2574,500.0,0.0
282.745,34.5625,671.149,7.4651,282.726,2.52025,2.51899,0.0,15.0,74.2574,500.0,0.0
280.828,38.4812,671.33,7.4651,280.828,2.51121,2.50977,0.0,15.0,74.2574,500.0,0.0
280.9,38.3242,669.612,7.4651,280.9,2.51175,2.50958,0.0,15.0,74.2574,500.0,0.0
282.636,33.7786,669.521,7.4651,282.636,2.51121,2.50977,0.0,15.0,74.2574,500.0,0.0
282.745,33.6218,667.441,7.4651,282.745,2.51935,2.51863,0.0,15.0,74.2574,500.0,0.0
280.755,38.4812,671.782,7.4651,280.755,2.51103,2.5094,0.0,15.0,74.2574,500.0,0.0
280.828,38.9514,669.612,7.4651,280.828,2.51139,2.50977,0.0,15.0,74.2574,500.0,0.0
280.864,38.6379,669.612,7.4651,280.864,2.51139,2.5094,0.0,15.0,74.2574,500.0,0.0
280.882,38.6379,668.165,7.4651,280.882,2.52007,2.51881,0.0,15.0,74.2574,500.0,0.0
282.708,33.7786,673.319,7.4651,282.708,2.52007,2.51917,0.0,15.0,74.2574,500.0,0.0
282.582,33.3083,668.526,7.4651,282.582,2.51121,2.50958,0.0,15.0,74.2574,500.0,0.0
282.582,33.1516,671.239,7.4651,282.582,2.52044,2.51845,0.0,15.0,74.2574,500.0,0.0
282.69,33.4651,671.872,7.4651,282.69,2.51103,2.50995,0.0,15.0,74.2574,500.0,0.0
280.828,38.6379,669.612,7.4651,280.828,2.51121,2.50995,0.0,15.0,74.2574,500.0,0.0
282.69,33.7786,669.702,7.4651,282.69,2.51103,2.50958,0.0,15.0,74.2574,500.0,0.0
282.527,33.4651,667.803,7.4651,282.527,2.51085,2.5094,0.0,15.0,74.2574,500.0,0.0
282.708,33.3083,669.25,7.4651,282.708,2.52044,2.51881,0.0,15.0,74.2574,500.0,0.0
282.745,33.7786,671.42,7.4651,282.745,2.52007,2.51917,0.0,15.0,74.2574,500.0,0.0
280.828,38.4812,669.159,7.4651,280.828,2.51085,2.5094,0.0,15.0,74.2574,500.0,0.0
282.654,34.0923,671.239,7.4651,282.654,2.52025,2.51881,0.0,15.0,74.2574,500.0,0.0
280.737,38.3242,669.25,7.4651,280.737,2.51085,2.5094,0.0,15.0,74.2574,500.0,0.0
280.864,38.4812,671.058,7.4651,280.864,2.52044,2.51899,0.0,15.0,74.2574,500.0,0.0
280.882,38.6379,667.08,7.4651,280.882,2.51989,2.51899,0.0,15.0,74.2574,500.0,0.0
280.737,38.4812,670.697,7.4651,280.737,2.52025,2.51863,0.0,15.0,74.2574,500.0,0.0
282.726,33.7786,667.893,7.4651,282.726,2.51067,2.51031,0.0,15.0,74.2574,500.0,0.0
282.672,33.6218,674.042,7.4651,282.672,2.51103,2.50977,0.0,15.0,74.2574,500.0,0.0
282.546,33.6218,672.324,7.4651,282.546,2.51953,2.51881,0.0,15.0,74.2574,500.0,0.0
280.791,38.7947,672.234,7.4651,280.791,2.51067,2.50958,0.0,15.0,74.2574,500.0,0.0
282.708,33.6218,669.159,7.4651,282.745,2.52007,2.51881,0.0,15.0,74.2574,500.0,0.0
280.846,38.4812,667.893,7.4651,280.846,2.51121,2.50977,0.0,15.0,74.2574,500.0,0.0
280.882,38.4812,668.617,7.4651,280.882,2.51121,2.50995,0.0,15.0,74.2574,500.0,0.0
280.791,38.7947,671.149,7.4651,280.791,2.52007,2.51881,0.0,15.0,74.2574,500.0,0.0
280.9,38.6379,669.973,7.4651,280.9,2.51971,2.51917,0.0,15.0,74.2574,500.0,0.0
282.726,33.9353,669.973,7.4651,282.708,2.52025,2.51881,0.0,15.0,74.2574,500.0,0.0
282.69,33.3083,669.702,7.4651,282.69,2.51085,2.50958,0.0,15.0,74.2574,500.0,0.0
280.882,38.6379,670.335,7.4651,280.882,2.51103,2.50995,0.0,15.0,74.2574,500.0,0.0
282.654,33.6218,674.313,7.4651,282.654,2.51121,2.50995,0.0,15.0,74.2574,500.0,0.0
282.745,33.9353,669.702,7.4651,282.745,2.52007,2.51917,0.0,15.0,74.2574,500.0,0.0
280.9,38.4812,670.335,7.4651,280.936,2.51067,2.51013,0.0,15.0,74.2574,500.0,0.0
282.69,33.6218,670.154,7.4651,282.69,2.51103,2.50977,0.0,15.0,74.2574,500.0,0.0
280.846,38.1675,673.228,7.4651,280.846,2.52025,2.51899,0.0,15.0,74.2574,500.0,0.0
280.755,38.3242,672.415,7.4651,280.755,2.51103,2.51013,0.0,15.0,74.2574,500.0,0.0
280.882,38.7947,669.34,7.4651,280.882,2.52007,2.51917,0.0,15.0,74.2574,500.0,0.0
280.773,38.3242,669.883,7.4651,280.773,2.51139,2.50977,0.0,15.0,74.2574,500.0,0.0
282.636,33.7786,672.324,7.4651,282.636,2.52007,2.51881,0.0,15.0,74.2574,500.0,0.0
280.9,38.6379,670.968,7.4651,280.9,2.51103,2.50977,0.0,15.0,74.2574,500.0,0.0
280.737,38.3242,671.782,7.4651,280.737,2.52025,2.51881,0.0,15.0,74.2574,500.0,0.0
280.882,38.9514,672.686,7.4651,280.882,2.52007,2.51899,0.0,15.0,74.2574,500.0,0.0
280.846,38.6379,671.149,7.4651,280.846,2.51989,2.51899,0.0,15.0,74.2574,500.0,0.0
280.882,38.9514,672.776,7.4651,280.882,2.51067,2.51013,0.0,15.0,74.2574,500.0,0.0
282.636,33.7786,674.946,7.4651,282.636,2.52025,2.51881,0.0,15.0,74.2574,500.0,0.0
280.737,38.4812,671.691,7.4651,280.737,2.51085,2.50995,0.0,15.0,74.2574,500.0,0.0
280.809,38.4812,674.404,7.4651,280.809,2.51121,2.50995,0.0,15.0,74.2574,500.0,0.0
280.882,38.9514,672.776,7.4651,280.882,2.51989,2.51917,0.0,15.0,74.2574,500.0,0.0
280.846,38.4812,672.234,7.4651,280.846,2.51067,2.50977,0.0,15.0,74.2574,500.0,0.0
282.781,33.7786,674.042,7.4651,282.745,2.51989,2.51863,0.0,15.0,74.2574,500.0,0.0
282.618,33.6218,670.606,7.4651,282.618,2.51139,2.5094,0.0,15.0,74.2574,500.0,0.0
282.6,33.7786,669.702,7.4651,282.6,2.52025,2.51917,0.0,15.0,74.2574,500.0,0.0
280.846,38.3242,670.877,7.4651,280.846,2.52044,2.51899,0.0,15.0,74.2574,500.0,0.0
282.745,33.4651,673.138,7.4651,282.745,2.51989,2.51935,0.0,15.0,74.2574,500.0,0.0
282.618,33.4651,673.771,7.4651,282.618,2.52044,2.51917,0.0,15.0,74.2574,500.0,0.0
282.745,33.7786,671.872,7.4651,282.745,2.52007,2.51863,0.0,15.0,74.2574,500.0,0.0
280.791,37.854,670.335,7.4651,280.791,2.52025,2.51863,5.233e-05,15.0,74.2574,500.0,0.0
280.99,38.1675,674.133,7.4651,280.99,2.52007,2.51917,0.0,15.0,74.2574,500.0,0.0
282.69,33.3083,669.973,7.4651,282.69,2.51103,2.50977,0.0,15.0,74.2574,500.0,0.0
282.763,33.6218,670.335,7.4651,282.763,2.52007,2.51899,0.0,15.0,74.2574,500.0,0.0
282.564,33.1516,671.601,7.4651,282.6,2.51989,2.51899,0.0,15.0,74.2574,500.0,0.0
280.846,38.6379,669.792,7.4651,280.846,2.52007,2.51899,0.0,15.0,74.2574,500.0,0.0
280.828,38.4812,673.228,7.4651,280.828,2.52007,2.51899,0.0,15.0,74.2574,500.0,0.0
282.672,33.7786,671.782,7.4651,282.672,2.52044,2.51899,0.0,15.0,74.2574,500.0,0.0
280.9,38.7947,670.697,7.4651,280.9,2.51103,2.5094,0.0,15.0,74.2574,500.0,0.0
282.672,33.7786,674.766,7.4651,282.672,2.52007,2.51899,0.0,15.0,74.2574,500.0,0.0
282.672,33.4651,671.872,7.4651,282.672,2.51121,2.50958,0.0,15.0,74.2574,500.0,0.0
282.726,33.7786,670.968,7.4651,282.726,2.51067,2.50977,0.0,15.0,74.2574,500.0,0.0
282.618,33.4651,669.612,7.4651,282.618,2.51971,2.51917,0.0,15.0,74.2574,500.0,0.0
282.763,33.4651,671.42,7.4651,282.763,2.5208,2.51899,0.0,15.0,74.2574,500.0,0.0
280.828,38.3242,668.074,7.4651,280.828,2.51971,2.51899,0.0,15.0,74.2574,500.0,0.0
280.918,38.6379,667.893,7.4651,280.918,2.52025,2.51881,0.0,15.0,74.2574,500.0,0.0
280.791,38.4812,672.324,7.4651,280.791,2.51085,2.50995,0.0,15.0,74.2574,500.0,0.0
280.791,38.1675,672.595,7.4651,280.791,2.51989,2.51935,0.0,15.0,74.2574,500.0,0.0
282.672,32.9949,672.234,7.4651,282.672,2.51067,2.51013,0.0,15.0,74.2574,500.0,0.0
282.726,33.4651,669.702,7.4651,282.726,2.52025,2.51845,0.0,15.0,74.2574,500.0,0.0
280.846,38.4812,671.963,7.4651,280.846,2.51139,2.50977,0.0,15.0,74.2574,500.0,0.0
280.936,38.6379,669.159,7.4651,280.936,2.51139,2.50977,0.0,15.0,74.2574,500.0,0.0
282.781,33.4651,672.595,7.4651,282.781,2.51989,2.51863,0.0,15.0,74.2574,500.0,0.0
282.708,33.7786,671.601,7.4651,282.708,2.51971,2.51935,0.0,15.0,74.2574,500.0,0.0
280.846,38.6379,668.346,7.4651,280.846,2.52062,2.51881,0.0,15.0,74.2574,500.0,0.0
282.636,33.3083,671.42,7.4651,282.636,2.51067,2.50995,0.0,15.0,74.2574,500.0,0.0
282.6,33.6218,670.425,7.4651,282.6,2.52025,2.51881,0.0,15.0,74.2574,500.0,0.0
282.763,33.6218,670.425,7.4651,282.763,2.51103,2.50995,0.0,15.0,74.2574,500.0,0.0
280.828,38.0107,675.127,7.4651,280.828,2.51067,2.50977,0.0,15.0,74.2574,500.0,0.0
282.726,33.4651,670.697,7.4651,282.726,2.51085,2.50977,0.0,15.0,74.2574,500.0,0.0
282.726,33.6218,672.053,7.4651,282.726,2.51139,2.50995,0.0,15.0,74.2574,500.0,0.0
280.773,38.4812,671.42,7.4651,280.773,2.52044,2.51881,0.0,15.0,74.2574,500.0,0.0
282.708,33.6218,672.957,7.4651,282.708,2.51989,2.51881,0.0,15.0,74.2574,500.0,0.0
280.882,38.7947,669.34,7.4651,280.882,2.51103,2.50977,5.233e-05,15.0,74.2574,500.0,0.0
282.654,33.4651,671.963,7.4651,282.654,2.52044,2.51863,0.0,15.0,74.2574,500.0,0.0
280.864,38.7947,672.595,7.4651,280.864,2.51085,2.50958,0.0,15.0,74.2574,500.0,0.0
282.672,33.4651,673.138,7.4651,282.672,2.52044,2.51935,0.0,15.0,74.2574,500.0,0.0
282.726,33.6218,671.239,7.4651,282.708,2.51989,2.51899,0.0,15.0,74.2574,500.0,0.0
280.936,38.7947,671.42,7.4651,280.936,2.51103,2.50995,0.0,15.0,74.2574,500.0,0.0
